Periode_laporan,org,sector,kategory_ub,saluran_umpan_balik,status,Kabupaten/kota,Kecamatan,Desa/posko/huntara,LAT,LON
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Pertanyaan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Proses,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Bantuan Tunai,Pertanyaan,Tatap Muka,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Bantuan Tunai,Pertanyaan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Bantuan Tunai,Informasi/laporan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Pertanyaan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Mar/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Pertanyaan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Bantuan Tunai,Pertanyaan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Bantuan Tunai,Pertanyaan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Bantuan Tunai,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Proses,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang,,-0.0255073,119.896904
Feb/19,STC,Pendidikan,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Perlindungan,Pertanyaan,Kotak Saran,Proses,Donggala,Sirenja,,-0.2501195,119.863615
Mar/19,STC,Bantuan Tunai,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Mar/19,STC,Bantuan Tunai,Informasi/laporan,Telepon/Hotline,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Mar/19,STC,Bantuan Tunai,Pertanyaan,Telepon/Hotline,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Mar/19,STC,Bantuan Tunai,Permintaan Bantuan,Telepon/Hotline,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Feb/19,STC,Pangan dan Penghidupan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Hunian & non pangan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Pangan dan Penghidupan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Hunian & non pangan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Pendidikan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Pendidikan,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Hunian & non pangan,Ucapan Terima Kasih,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Feb/19,STC,Pangan dan Penghidupan,Informasi/laporan,Kotak Saran,Selesai,Donggala,Sirenja,,-0.2501195,119.863615
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Helpdesk,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Helpdesk,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Helpdesk,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Helpdesk,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
Mar/19,STC,Kesehatan & Nutrisi,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Balaesang Tanjung,,-0.0670443,119.69961
